implementation_id,implementation_type,tx_hash,block_number,block_timestamp,chain,contract_address,method_called,caller_address,caller_role,gas_used,description,issuer
CU-IMP-0093,ONCHAIN_TX,0x4d7fe45ee873f00a53f1d8233bf6a17e4515aa355f817e2a978dbb554562af8a,15941676,2022-11-10 19:22:23.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0094,ONCHAIN_TX,0x863b816daf856cc942f0a07ea52b1ed0119a2402f2bcf6037309ff718f2a633d,15941678,2022-11-10 19:22:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0095,ONCHAIN_TX,0xbf13ff2b789e94669edbcda46e068e4542390db9dd97761390cda51c61ab27a6,15941678,2022-11-10 19:22:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0096,ONCHAIN_TX,0xc00bfd7205b589aa3b34ab535a90cc201e65816b40de1256ab824f9be74af349,15941678,2022-11-10 19:22:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0097,ONCHAIN_TX,0x8fd1345aa21f1c781bc012eaf9786f322702688a1714f8cbb6c7f9fb61581432,15941679,2022-11-10 19:22:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0098,ONCHAIN_TX,0xf224a066a5dea3d1d3a5ae7c7014bdbbf96a4c2013eea6cac8a43f2f9ee72285,15941679,2022-11-10 19:22:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0099,ONCHAIN_TX,0xf9351a9b644c907ad74de26e32ee81ddc0bac6131c7a37c9015743dc9dde2520,15941679,2022-11-10 19:22:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0100,ONCHAIN_TX,0x62b91b68696873cb4c7e346c02026358724a21a4c1f48a2a319cb06e488bf814,15941683,2022-11-10 19:23:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0101,ONCHAIN_TX,0x6a2274db9a2aa0504915cc3787baff8d81baccc05b066465346845e3b59ccc85,15941683,2022-11-10 19:23:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0102,ONCHAIN_TX,0xb5433b5a64037baf0111e843b62bea89f362edb3f0ed66894ed49101691922b8,15941683,2022-11-10 19:23:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0103,ONCHAIN_TX,0x3b1ef1cc75d032f93454acf46c29ef416bc14c7ebb0cb513a232b1662b85ac28,15941684,2022-11-10 19:23:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0104,ONCHAIN_TX,0xb232c44f9d5aa65bed6f75ecdfa9d673a8073fff84eed4348ef252902811df74,15941684,2022-11-10 19:23:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0105,ONCHAIN_TX,0xc5435ffbec8cf0dc25e0426a0b54c078c8c609c5720a83cfac181cad550bf4b8,15941684,2022-11-10 19:23:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0106,ONCHAIN_TX,0xddc9d006cabdafb33ec85ef40c971ea39a21e15630a566e491009198e3b45b58,15941684,2022-11-10 19:23:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0107,ONCHAIN_TX,0x502eecc89946926a64aed1fec681f9113aba6d9153b4ff536b931e2ad92fa8a7,15941685,2022-11-10 19:24:11.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0108,ONCHAIN_TX,0x59c01469374c0811168d40e87d5d924d42ab29eb99b290851fcbc872f260e134,15941685,2022-11-10 19:24:11.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0109,ONCHAIN_TX,0x5ee4b301b0aaa4c52b5803b5c75b49626e0430d7a4115e58e2a804a67df55b49,15941688,2022-11-10 19:24:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0110,ONCHAIN_TX,0xd14d4842914f21f2afed947530532a0789b83f13647e7c6073ba77becdcc155e,15941688,2022-11-10 19:24:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0111,ONCHAIN_TX,0xdf37922b70c5b59132faa11b2bbfed95639ddcc7ff938de6ffda361ed817f385,15941688,2022-11-10 19:24:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0112,ONCHAIN_TX,0x09086d9eeeac164aec712f98619d42862fa7edc7352869e32010077ec8fb192a,15941689,2022-11-10 19:24:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0113,ONCHAIN_TX,0x4dd969dd59f2ef9db31f71b842451102e7ec2e6710efcf739f0e707836a82211,15941689,2022-11-10 19:24:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0114,ONCHAIN_TX,0x8327b670f4cd9b81692920adda16f173b63be2af60f070168a60eb4014c792a9,15941689,2022-11-10 19:24:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0115,ONCHAIN_TX,0xa525e569c129fc03a90e758a78ec115d08319e1c3e9f6c7ab383e25d04977666,15941689,2022-11-10 19:24:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0116,ONCHAIN_TX,0xb6d1638df364750342436592a633e3314de86429307dea7673e68d59cf0f5a7e,15941689,2022-11-10 19:24:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0117,ONCHAIN_TX,0xe7bf519d62531f3c24bbc021727f9c3ed802144349e085f64f710a9623a1891a,15941699,2022-11-10 19:26:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0118,ONCHAIN_TX,0x900c53eb17c13d41af1c0606a728357812d12ca25425f4685154d55ec7172916,15941700,2022-11-10 19:27:11.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0119,ONCHAIN_TX,0x3889dc830ba03c9cd83731682b00401c27360c87d7e6c72211d04cd5d96bda7d,15941701,2022-11-10 19:27:23.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0120,ONCHAIN_TX,0x53540298a01dc21f68798edece3dafdc4d15666855723df0acf97d52fe0735b3,15941701,2022-11-10 19:27:23.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0121,ONCHAIN_TX,0xbb6eefe08d8f751fbcee482abf332019e1d7a21b103effd3f852327c8adb0de0,15941701,2022-11-10 19:27:23.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0122,ONCHAIN_TX,0xde313c52f146e771f3dbd4db615ca849cbb3337e858655030787b8c99a2d79a6,15941701,2022-11-10 19:27:23.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0123,ONCHAIN_TX,0xf5426713b0a6fff499118e8180d0bfef5fbc23a092c0111b72695adc6a2380d6,15941701,2022-11-10 19:27:23.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0124,ONCHAIN_TX,0x0907e628c15ee0d835228b829f04c6b47476e6cc1e7b064c0acd41272fa3415f,15941702,2022-11-10 19:27:35.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0125,ONCHAIN_TX,0x43a11395db9c3f75ad99d7023c6498c3f17357d1cf97fdf3f4cbea7d77eb52c1,15941702,2022-11-10 19:27:35.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0126,ONCHAIN_TX,0xff021f6a1e774ea78b2b84fa0d2e0e417f72dd0d2cbc72804fabb92d38cf99b4,15941702,2022-11-10 19:27:35.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0127,ONCHAIN_TX,0x1fe834bd6bef3c8669070c0a5efcde24c810d909c34eda085b49580652714780,15941703,2022-11-10 19:27:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0128,ONCHAIN_TX,0x573553d054954cf1bc6e94f4704fa10078c9d91f2d3bdc0cc41507e39940a838,15941703,2022-11-10 19:27:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0129,ONCHAIN_TX,0x6d4a58a2f4bb77a586845ee92a784cdc63424cb4ecabc2bd7c03ea58438cb5b1,15941703,2022-11-10 19:27:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0130,ONCHAIN_TX,0xc7fb284c48ec3aae0924e8cd94c19f856bedbd07bb09bb7cc35f764f9f00b642,15941703,2022-11-10 19:27:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0131,ONCHAIN_TX,0xceaeb9111963e1bb1afbd29c4d1aa387315e24cbb33515e2017d6cbdd4d111d2,15941703,2022-11-10 19:27:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0132,ONCHAIN_TX,0x054531081ded44ae59679b13575a5f50641b3e96fe884429cfd5277897fc35f9,15941704,2022-11-10 19:27:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0133,ONCHAIN_TX,0x0ce36e93454da5b5f558c1cfdd808cd6b70e7a6273839e124aa86ab0e149cb2a,15941704,2022-11-10 19:27:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0134,ONCHAIN_TX,0x2f1ede97b83dee6e2b18436f111d0e52b6a5cd5cf45150c0afb724a1b07f0b39,15941704,2022-11-10 19:27:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0135,ONCHAIN_TX,0xecbd4925530eb08c282c4a0282d8005254d90e424f86da55bdaa633740bdd2e9,15941704,2022-11-10 19:27:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0136,ONCHAIN_TX,0x07cb9fcdfeca6b8d84f8efb6410369e0a1e8eeeaae0d090f7f9d37e4d6bf8524,15941709,2022-11-10 19:28:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0137,ONCHAIN_TX,0x1c652b96787454cc27a92cd3d727cb0a623b23da16b4cfad4ee05293d08570ca,15941709,2022-11-10 19:28:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0138,ONCHAIN_TX,0x4f5201c557ccf553ec7117493cb8786d0cf2e4d66870b58aee2782276a79ea01,15941709,2022-11-10 19:28:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0139,ONCHAIN_TX,0x92408dd6686d89800c6dacd8de33178430bd0c20ea9629c24e8091f8f53b7535,15941709,2022-11-10 19:28:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0140,ONCHAIN_TX,0xa62775633bfebec50b8e43d4ee8cf898aa8195017f1da22f902df2e615932128,15941709,2022-11-10 19:28:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0141,ONCHAIN_TX,0xb8c9d08957e16e5aa37f478ef1fbe1a95142e27bda686f1cbb13d77fee864e31,15941739,2022-11-10 19:34:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,unBlacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0142,ONCHAIN_TX,0x4163e91fbbf8aaa04d23b10fdbf806234745dd21dd6a2f70c15526ad5c262f98,15941777,2022-11-10 19:42:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0143,ONCHAIN_TX,0xbe5f5e296b9ba52f5e5ea3417603fa6540842dee431b84e5a8ba69078b3d428c,15941777,2022-11-10 19:42:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0144,ONCHAIN_TX,0xcf630b03f27422f6ed23295ff444b386ea33d4c3812e19ffce7b198b80f52c74,15941777,2022-11-10 19:42:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0145,ONCHAIN_TX,0x35c72974fe989c83db67d34b89a337e693d3839a02e05d92132e96b097a01f92,15941892,2022-11-10 20:05:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0146,ONCHAIN_TX,0x6f073fbfa718323bbef8fd918f096d36d9ac184d1e410d6448b621000742e01d,15941893,2022-11-10 20:05:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0147,ONCHAIN_TX,0x41a169b9ea8512b09ff99b0c4f09ab2380c80b3ebc9047c7058c6df4b382e76f,15941895,2022-11-10 20:06:23.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0148,ONCHAIN_TX,0x6bc372ed1376f912114d379f8920512ae995e445a6206d5c16933ec0caa3a07b,15941896,2022-11-10 20:06:35.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0149,ONCHAIN_TX,0xdf017d3dc0facbbe4a9d11cf6bc1ed2326b09cf6095941b7c8209ec78975b5e9,15941897,2022-11-10 20:06:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0150,ONCHAIN_TX,0x36f9cd291938bbd668e3465ab83ee86990e1eb298be82ccf34897620b726c7f6,15941898,2022-11-10 20:06:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0151,ONCHAIN_TX,0x49a673c02b2262029f52732f613ec92863f1a4c3fb42846e98c6b3217d3a8644,15941898,2022-11-10 20:06:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0152,ONCHAIN_TX,0x5fd823811a8d3a03eb3db87020584faada627a21977c1033ca64ad1005860575,15941898,2022-11-10 20:06:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0153,ONCHAIN_TX,0x1ad5350cbd7167cacda74e99f3e4963559356645d80b82840dfecc39ffd4f264,15941903,2022-11-10 20:07:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0154,ONCHAIN_TX,0x993b2d9d7840e136fe378057916fbd387a0595dae5d8d7c96eb4c10dd333ad22,16071430,2022-11-28 22:19:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0155,ONCHAIN_TX,0xfe7f402f4627462e66350410949f5655548a684447a62d7dc97ee2b4203fa02d,16092064,2022-12-01 19:32:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,unBlacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0156,ONCHAIN_TX,0x4a23e7dc548074d64913e48c971c0030a75505e4fc9a51c8fbbc081f53839dbf,16442499,2023-01-19 17:59:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0157,ONCHAIN_TX,0x35aa990a8b3034c488f568a4031ad2a8c3667b58b20524b50e6abf6e9ebe37e1,16536887,2023-02-01 22:15:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0158,ONCHAIN_TX,0x902c156e19ccb6a0044e1d58fcead36fe1bd2c39ea94f75502b04484cfcc665a,16546075,2023-02-03 05:09:35.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0159,ONCHAIN_TX,0xda1a970f9a1fa16dd868b931c242a3608783c6741cd882c69ee53c24c70f04c8,16546075,2023-02-03 05:09:35.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0160,ONCHAIN_TX,0x32d4b253683adc3486fdab4612f96b256c713343eef64fde219ff23a57471366,16705953,2023-02-25 14:41:11.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0161,ONCHAIN_TX,0xa3c609525dd2ad8dddb2fc107514171fd4659803f959da797f22e1f8fd649789,16705954,2023-02-25 14:41:23.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0162,ONCHAIN_TX,0x3c61c8e06a1f4e929ec87b1004e4fb29840ac6e05c21e47124e7c5f75c785bc1,16705955,2023-02-25 14:41:35.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0163,ONCHAIN_TX,0xd71a56004afa3c40a4f75f2fa508f891de44f73d6279161f90ad868db23a5c12,16792362,2023-03-09 18:14:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0164,ONCHAIN_TX,0xab8040cf03cb6b6a8cedba1b250ffbfdd2bfe7dd031485e249a25307d541b662,17117253,2023-04-24 16:12:23.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0165,ONCHAIN_TX,0x48ce5fef20eb60f8350736b0477f0df619251237df4de6e7e3b46e05da4e3b27,17168347,2023-05-01 20:28:11.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0166,ONCHAIN_TX,0xc8a4656d6fc0a656b39d4e1bfd174ccc778cc38ef76878d702d99ce94a79054a,17168362,2023-05-01 20:31:11.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0167,ONCHAIN_TX,0xf7e34fd97d7d4d278dfee75b830b05faab04af454342f9f9be9773af22959aa3,17168362,2023-05-01 20:31:11.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0168,ONCHAIN_TX,0x52d7d71a5be31a6cfb17a1a464eed9e8a52473c9e74969343bedd28b2351f47b,17294738,2023-05-19 16:31:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0169,ONCHAIN_TX,0x69fb8641013e01ba41f6763c16888dd50f9613d26c984c6ad55e2c895f13df6a,17317657,2023-05-22 21:59:11.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0170,ONCHAIN_TX,0xfb784b5bb11f818e06e5e148d6ef9ea2b1662b5300be3bcf827afd7cfdae10cd,17317657,2023-05-22 21:59:11.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0171,ONCHAIN_TX,0x4843a85ac4b60141bc3428eb8ec018fbe97acb5ebb436fa3a2db33cc5d67f18d,17317658,2023-05-22 21:59:23.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0172,ONCHAIN_TX,0x040c46da3fd9f199f310df578bfb356fecc854d6aedc72b1ceeac9738cf2264f,17317672,2023-05-22 22:02:11.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0173,ONCHAIN_TX,0xab29c8d8ad509b4cd9674e8c58dbdba13d38ace04fe0e64cff1772774f54328c,17317672,2023-05-22 22:02:11.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0174,ONCHAIN_TX,0x9401aa96bdda8b6470abe931dc3d29c03016a1e8a05d1b90103715e2bf3d5b34,17322824,2023-05-23 15:29:35.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0175,ONCHAIN_TX,0xc69273a8256a68241337794881faae4bf4616a08170f3fddb009a3dc77a5c550,17322836,2023-05-23 15:32:11.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0176,ONCHAIN_TX,0xcfe2a5e9f1a698e507293571478cb03d9f7357df5abe20e6533d42e70c0c0449,17535570,2023-06-22 13:51:59.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,unBlacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0177,ONCHAIN_TX,0x5a6ccaebe4e97298e27a40d8dd3fc59661935694c7a96b28c0de1165a725d3fc,17643245,2023-07-07 16:55:23.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0178,ONCHAIN_TX,0xd568f3d01f052050efa2b6a0cedf89dd01f9597b6d9972be18996f9a5f5751c5,17643245,2023-07-07 16:55:23.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0179,ONCHAIN_TX,0xed97f73fc7c1ae7679b1572b08f16c422445e8ca575c643bd8c9c0ea3e1ad69b,17643245,2023-07-07 16:55:23.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0180,ONCHAIN_TX,0x672911b46b90f49d8d26c9a49e5331a6651ac2e31700705f50c65f4bfcf2b4a9,17816456,2023-08-01 00:04:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0181,ONCHAIN_TX,0xe5e3264f0cb5558f2011b65ed231656870ad217e55eff924193860753091448a,17984504,2023-08-24 12:16:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0182,ONCHAIN_TX,0x3a148a95143e83d4092ed4644d8fcc6aedadead9dae3c4319a2f5f3dde03a60b,17984508,2023-08-24 12:17:35.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0183,ONCHAIN_TX,0x15cf95aa0a2c8538723bd58ed3d15da7b78ad08071712762e3799283a4571902,17984512,2023-08-24 12:18:23.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0184,ONCHAIN_TX,0x16358ecc04a7fb73b18a0ca2a3c6b54053a4d87fcf67cf877edd88db8fb8a707,17984514,2023-08-24 12:18:47.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-0185,ONCHAIN_TX,0x0794d7e6822de6374de5040e02d60bb8edc808fcc066021d068c8b48a44df0c0,17984516,2023-08-24 12:19:11.000 UTC,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,blacklist(address),,BLACKLISTER,,,Circle
